"","BNF_CODE","TOTAL_QUANTITY","POSTCODE","YEAR_MONTH","UNIDENTIFIED","PRACTICE_NAME","BNF_CHAPTER_PLUS_CODE","ACTUAL_COST","QUANTITY","REGIONAL_OFFICE_CODE","ITEMS","ADDRESS_4","AREA_TEAM_CODE","ADDRESS_2","ADDRESS_3","BNF_CHEMICAL_SUBSTANCE","ADQUSAGE","PCO_CODE","REGIONAL_OFFICE_NAME","NIC","CHEMICAL_SUBSTANCE_BNF_DESCR","PRACTICE_CODE","PCO_NAME","AREA_TEAM_NAME","BNF_DESCRIPTION","ADDRESS_1","STP_NAME","STP_CODE","ICB_NAME","ICB_CODE"
"265","0404000W0AAAAAA",60,"HX3 8AF",202102,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",577.48739,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"266","0404000W0BBAAAA",60,"LE8 4NS",202102,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",577.49979,30,"Y60",2,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"267","0404000W0AAAAAA",60,"LE3 1HN",202102,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",577.48739,60,"Y60",1,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82053","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"268","0404000W0AAAAAA",42,"BD18 3EG",202102,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",404.57901,14,"Y63",3,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",434.01,"Pitolisant hydrochloride","B83063","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"269","0404000W0AAAAAA",56,"TS23 2LS",202102,FALSE,"KINGSWAY MEDICAL CENTRE","04: Central Nervous System",539.09216,56,"Y63",1,"CLEVELAND",NA,"KINGSWAY","BILLINGHAM","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","A81057","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","KINGSWAY MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"270","0404000W0AAAAAA",60,"NE35 9AN",202102,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",577.48739,60,"Y63",1,"TYNE & WEAR",NA,"GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG",NA,"Pitolisant 18mg tablets","THE MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"271","0404000W0AAAAAA",60,"LE18 4SE",202102,FALSE,"SOUTH WIGSTON HEALTH CTR.","04: Central Nervous System",663.98739,60,"Y60",1,"LEICESTERSHIRE",NA,"80 BLABY ROAD","SOUTH WIGSTON","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82079","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Pitolisant 18mg tablets","SOUTH WIGSTON HEALTH CTR","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"272","0404000W0BBAAAA",30,"LE8 4NS",202202,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",290.23418,30,"Y60",1,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",310,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"273","0404000W0AAAAAA",90,"LE10 2SE",202202,FALSE,"THE BURBAGE SURGERY","04: Central Nervous System",870.67773,90,"Y60",1,"LEICESTERSHIRE",NA,"TILTON ROAD, BURBAGE","NR.HINCKLEY","0404000W0",0,"04V00","MIDLANDS",930,"Pitolisant hydrochloride","C82054","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","THE BURBAGE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"274","0404000W0AAAAAA",84,"TS23 2LS",202202,FALSE,"KINGSWAY MEDICAL CENTRE","04: Central Nervous System",812.73338,84,"Y63",1,"CLEVELAND",NA,"KINGSWAY","BILLINGHAM","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",868,"Pitolisant hydrochloride","A81057","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","KINGSWAY MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"275","0404000W0AAAAAA",30,"DN31 1QZ",202202,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",290.23418,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"276","0404000W0AAAAAA",30,"CA16 6QR",202202,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",290.23418,30,"Y63",1,"CUMBRIA",NA,"CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG",NA,"Pitolisant 18mg tablets","THE RIVERSIDE BUILDING","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"277","0404000W0AAAAAA",60,"LE3 1HN",202202,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",580.45596,60,"Y60",1,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82053","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"278","0404000W0AAAAAA",30,"LE9 7PB",202202,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",290.23418,30,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"279","0404000W0AAAAAA",56,"HG2 7SA",202202,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",541.86284,56,"Y63",1,"NORTH YORKSHIRE",NA,NA,"HARROGATE","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","B82014","NORTH YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","14 WETHERBY ROAD","HUMBER, COAST & VALE STP","QOQ",NA,NA
"280","0404000W0AAAAAA",28,"M23 9AB",202202,FALSE,"THE PARK MEDICAL CENTRE","04: Central Nervous System",270.98294,28,"Y62",1,"WYTHENSHAW, MANCHESTER",NA,"434 ALTRINCHAM ROAD","BAGULEY","0404000W0",0,"14L00","NORTH WEST",289.33,"Pitolisant hydrochloride","P84045","MANCHESTER CCG",NA,"Pitolisant 18mg tablets","PARK MEDICAL CENTRE","GREATER MANCHESTER HSC PARTNERSHIP STP","QOP",NA,NA
"281","0404000W0AAAAAA",60,"CB22 3HU",202202,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",580.45596,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"282","0404000W0AAAAAA",154,"BD18 3EG",202202,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",1491.07585,14,"Y63",11,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",1591.37,"Pitolisant hydrochloride","B83063","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"283","0404000W0AAABAB",120,"LE7 7AZ",202202,FALSE,"DR NW OSBORNE'S PRACTICE","04: Central Nervous System",1160.89951,120,"Y60",1,"LEICESTERSHIRE",NA,"21A THE NOOK","ANSTEY","0404000W0",0,"04V00","MIDLANDS",1240,"Pitolisant hydrochloride","C82032","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 4.5mg tablets","THE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"284","0404000W0AAAAAA",30,"LE67 6JP",202202,FALSE,"IBSTOCK HOUSE SURGERY","04: Central Nervous System",290.23418,30,"Y60",1,"LEICESTERSHIRE",NA,"132 HIGH STREET","IBSTOCK","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82012","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","IBSTOCK HOUSE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"285","0404000W0AAAAAA",30,"CV6 1HS",202202,FALSE,"MOSELEY AVENUE SURGERY","04: Central Nervous System",290.23418,30,"Y60",1,"WEST MIDLANDS",NA,"COUNDON","COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",310,"Pitolisant hydrochloride","M86018","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","109 MOSELEY AVENUE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"286","0404000W0AAAAAA",60,"HU17 5NL",202202,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",600.45596,60,"Y63",1,"BEVERLEY",NA,"29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81034","EAST RIDING OF YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC","HUMBER, COAST & VALE STP","QOQ",NA,NA
"287","0404000W0BBAAAA",28,"LE3 0QR",202202,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",270.98294,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"288","0404000W0AAAAAA",60,"TS12 2FF",202202,FALSE,"BROTTON SURGERY","04: Central Nervous System",600.45596,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","BROTTON SURGERY","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"289","0404000W0AAABAB",180,"CV3 6GQ",202202,FALSE,"PHOENIX FAMILY CARE","04: Central Nervous System",1781.35547,90,"Y60",2,NA,NA,NA,"COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",1860,"Pitolisant hydrochloride","M86007","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 4.5mg tablets","103 LEAMINGTON ROAD","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"290","0404000W0AAAAAA",60,"LE9 7PB",202202,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",580.45596,60,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"291","0404000W0AAAAAA",60,"HX3 8AF",202202,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",580.45596,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"292","0404000W0AAAAAA",60,"DN33 3JF",202202,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",666.95596,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"293","0404000W0AAAAAA",30,"RH16 3TG",201901,FALSE,"NORTHLANDS WOOD SURGERY","04: Central Nervous System",307.73819,30,"Y57",1,"WEST SUSSEX","Q68","7 WALNUT PARK","HAYWARDS HEATH","0404000W0",0,"09X00","SOUTH OF ENGLAND",310,"Pitolisant hydrochloride","H82100","HORSHAM AND MID SUSSEX CCG","SURREY AND SUSSEX AREA","Pitolisant 18mg tablets","NORTHLANDS WOOD SURGERY",NA,NA,NA,NA
"294","0404000W0AAAAAA",60,"HX3 8AF",201901,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",575.46398,60,"Y54",1,"WEST YORKSHIRE","Q52","4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","KOS CLINIC",NA,NA,NA,NA
"295","0404000W0AAAAAA",42,"DH7 8NH",201901,FALSE,"THE MEDICAL GROUP","04: Central Nervous System",403.16259,14,"Y54",3,"COUNTY DURHAM","Q45","SAWMILLS LNE, MEADOWFIELD","DURHAM","0404000W0",0,"00J00","NORTH OF ENGLAND",434.01,"Pitolisant hydrochloride","A83022","NORTH DURHAM CCG","DURHAM, DARLINGTON AND TEES AREA","Pitolisant 18mg tablets","ADRIAN CLARK HOUSE",NA,NA,NA,NA
"296","0404000W0AAAAAA",60,"BD22 8DH",201901,FALSE,"HAWORTH MEDICAL PRACTICE","04: Central Nervous System",575.46398,60,"Y54",1,NA,"Q52","HEATHCLIFFE MEWS, HAWORTH","KEIGHLEY","0404000W0",0,"02N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B83027","AIREDALE, WHARFEDALE AND CRAVEN CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","HAWORTH MEDICAL PRACTICE",NA,NA,NA,NA
"297","0404000W0AAABAB",60,"MK6 4NG",201901,FALSE,"THE GROVE SURGERY","04: Central Nervous System",575.46398,60,"Y55",1,"BUCKINGHAMSHIRE","Q58","FARTHING GR, NETHERFIELD","MILTON KEYNES","0404000W0",0,"04F00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","K82610","MILTON KEYNES CCG","HERTFORDSHIRE & SOUTH MIDLANDS AREA","Pitolisant 4.5mg tablets","THE GROVE SURGERY",NA,NA,NA,NA
"298","0404000W0AAAAAA",60,"CB22 3HU",201901,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",575.46398,60,"Y55",1,NA,"Q56","LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE",NA,NA,NA,NA
"299","0404000W0AAAAAA",30,"DE1 1JX",201901,FALSE,"MACKLIN STREET SURGERY","04: Central Nervous System",287.73819,30,"Y55",1,"DERBYSHIRE","Q55","90 MACKLIN STREET","DERBY","0404000W0",0,"04R00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","C81073","SOUTHERN DERBYSHIRE CCG","DERBYSHIRE AND NOTTINGHAMSHIRE AREA","Pitolisant 18mg tablets","MACKLIN STREET SURGERY",NA,NA,NA,NA
"300","0404000W0AAAAAA",60,"SS9 3BZ",201901,FALSE,"DR SATHANANDANS PRACTICE","04: Central Nervous System",575.46398,60,"Y55",1,"ESSEX","Q57",NA,"LEIGH ON SEA","0404000W0",0,"99G00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","F81200","SOUTHEND CCG","ESSEX  AREA","Pitolisant 18mg tablets","9 BLENHEIM CHASE",NA,NA,NA,NA
"301","0404000W0AAAAAA",56,"HG2 7SA",201901,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",537.20364,56,"Y54",1,"NORTH YORKSHIRE","Q50",NA,"HARROGATE","0404000W0",0,"03E00","NORTH OF ENGLAND",578.67,"Pitolisant hydrochloride","B82014","HARROGATE AND RURAL DISTRICT CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","14 WETHERBY ROAD",NA,NA,NA,NA
"302","0404000W0AAABAB",90,"DH4 6RQ",201901,FALSE,"WEST RAINTON SURGERY","04: Central Nervous System",863.18977,90,"Y54",1,"COUNTY DURHAM","Q45","WEST RAINTON","HOUGHTON-LE-SPRING","0404000W0",0,"00J00","NORTH OF ENGLAND",930,"Pitolisant hydrochloride","A83024","NORTH DURHAM CCG","DURHAM, DARLINGTON AND TEES AREA","Pitolisant 4.5mg tablets","THE SURGERY,WOODLAND VIEW",NA,NA,NA,NA
"303","0404000W0AAAAAA",30,"DL9 3JD",201901,FALSE,"HAREWOOD MEDICAL PRACTICE","04: Central Nervous System",287.73819,30,"Y54",1,"NORTH YORKSHIRE","Q50","42 RICHMOND ROAD","CATTERICK GARRISON","0404000W0",0,"03D00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B82104","HAMBLETON, RICHMONDSHIRE AND WHITBY CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","THE HAREWOOD MED PRACTICE",NA,NA,NA,NA
"304","0404000W0AAAAAA",120,"LE2 6UL",202001,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",1152.98799,60,"Y55",2,"LEICESTERSHIRE","Q59","509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",1240,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE",NA,NA,NA,NA
"305","0404000W0BBAAAA",28,"LE3 0QR",202001,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",269.13404,28,"Y55",1,NA,"Q59","2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Wakix 18mg tablets","WESTCOTES GP SURGERY (1)",NA,NA,NA,NA
"306","0404000W0AAAAAA",30,"DN31 1QZ",202001,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",288.2532,30,"Y54",1,"GRIMSBY","Q50","CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","PELHAM MEDICAL GROUP",NA,NA,NA,NA
"307","0404000W0AAAAAA",60,"NE35 9AN",202001,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",576.49399,60,"Y54",1,"TYNE & WEAR","Q49","GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE MEDICAL CENTRE",NA,NA,NA,NA
"308","0404000W0AAAAAA",30,"CV34 5GJ",202001,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",288.2532,30,"Y55",1,NA,"Q53","PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG","ARDEN,HEREFORDS & WORCESTER AREA","Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE",NA,NA,NA,NA
"309","0404000W0AAAAAA",30,"TW15 2TU",202001,FALSE,"STUDHOLME MEDICAL CENTRE","04: Central Nervous System",288.2532,30,"Y57",1,"MIDDLESEX","Q68","50 CHURCH ROAD","ASHFORD","0404000W0",0,"09Y00","SOUTH OF ENGLAND",310,"Pitolisant hydrochloride","H81009","NORTH WEST SURREY CCG","SURREY AND SUSSEX AREA","Pitolisant 18mg tablets","STUDHOLME MEDICAL CENTRE",NA,NA,NA,NA
"310","0404000W0AAAAAA",30,"LE9 9PZ",202001,FALSE,"NEWBOLD VERDON MED.PRACT.","04: Central Nervous System",288.2532,30,"Y55",1,"LEICESTERSHIRE","Q59","ST GEORGES CLOSE","NEWBOLD VERDON","0404000W0",0,"04V00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","C82051","WEST LEICESTERSHIRE CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","NEWBOLD VERDON MED.PRACT",NA,NA,NA,NA
"311","0404000W0AAAAAA",30,"CV12 0AJ",202001,FALSE,"WOODLANDS SURGERY","04: Central Nervous System",288.2532,30,"Y55",1,"WARWICKSHIRE","Q53","BEDWORTH","NUNEATON","0404000W0",0,"05H00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","M84609","WARWICKSHIRE NORTH CCG","ARDEN,HEREFORDS & WORCESTER AREA","Pitolisant 18mg tablets","301 NEWTOWN ROAD",NA,NA,NA,NA
"312","0404000W0AAAAAA",30,"PE29 3EZ",202001,FALSE,"THE HICKS GROUP PRACTICE","04: Central Nervous System",288.2532,30,"Y55",1,"CAMBRIDGESHIRE","Q56","75 ERMINE STREET","HUNTINGDON","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","D81050","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","CHARLES HICKS CENTRE",NA,NA,NA,NA
"313","0404000W0AAAAAA",60,"LE5 4BP",202001,FALSE,"EAST LEICESTER MED PRACT(S LONGWORTH)","04: Central Nervous System",616.50639,30,"Y55",2,"LEICESTERSHIRE","Q59","131 UPPINGHAM ROAD","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","C82063","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","EAST LEICESTER MED.PRACT",NA,NA,NA,NA
"314","0404000W0AAAAAA",30,"LE18 4SE",202001,FALSE,"SOUTH WIGSTON HEALTH CTR.","04: Central Nervous System",288.2532,30,"Y55",1,"LEICESTERSHIRE","Q59","80 BLABY ROAD","SOUTH WIGSTON","0404000W0",0,"03W00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","C82079","EAST LEICESTERSHIRE AND RUTLAND CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","SOUTH WIGSTON HEALTH CTR",NA,NA,NA,NA
"315","0404000W0AAAAAA",60,"PE1 3HP",202001,FALSE,"THISTLEMOOR MEDICAL CENTRE","04: Central Nervous System",576.49399,60,"Y55",1,"CAMBRIDGESHIRE","Q56","6-10 THISTLEMOOR ROAD","PETERBOROUGH","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81625","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","THISTLEMOOR MED CENTRE",NA,NA,NA,NA
"316","0404000W0AAAAAA",30,"LE8 4NS",202001,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",288.2532,30,"Y55",1,"LEICESTERSHIRE","Q59","12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","NORTHFIELD MEDICAL CENTRE",NA,NA,NA,NA
"317","0404000W0AAAAAA",60,"LE13 1NX",202001,FALSE,"LATHAM HOUSE MEDICAL PRACTICE","04: Central Nervous System",596.49399,60,"Y55",1,"LEICESTERSHIRE","Q59","SAGE CROSS STREET","MELTON MOWBRAY","0404000W0",0,"03W00","MIDLANDS AND EAST OF ENGLAND",620,"Pitolisant hydrochloride","C82038","EAST LEICESTERSHIRE AND RUTLAND CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","LATHAM HOUSE MEDICAL PRAC",NA,NA,NA,NA
"318","0404000W0AAAAAA",60,"BD4 7SS",202001,FALSE,"ROOLEY LANE MED. CENTRE","04: Central Nervous System",576.49399,60,"Y54",1,"WEST YORKSHIRE","Q52","ROOLEY LANE","BRADFORD","0404000W0",0,"02R00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B83042","BRADFORD DISTRICTS CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","ROOLEY LANE MEDICAL CTR",NA,NA,NA,NA
"319","0404000W0AAAAAA",30,"CA16 6QR",202001,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",288.2532,30,"Y54",1,"CUMBRIA","Q49","CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE RIVERSIDE BUILDING",NA,NA,NA,NA
