date,id,name,y_items,y_actual_cost,x_items,x_actual_cost,,,
01/04/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/04/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,10,6035.71,0,0,,,
01/04/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/04/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,7,5029.73,0,0,,,
01/04/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2,2011.89,0,0,,,
01/04/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,10,8134.06,0,0,,,
01/04/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2011.88,0,0,,,
01/05/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/05/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,1006.32,0,0,,,
01/05/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/05/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2,2012.64,0,0,,,
01/05/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,11,10063.23,0,0,,,
01/05/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1092.82,0,0,,,
01/05/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,670.89,0,0,,,
01/05/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1006.32,0,0,,,
01/05/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,5,4380.73,0,0,,,
01/05/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1758.2,0,0,,,
01/05/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1341.77,0,0,,,
01/05/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,670.89,0,0,,,
01/05/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,1677.22,0,0,,,
01/05/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,670.89,0,0,,,
01/05/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",16,14423.97,0,0,,,
01/05/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2368.09,0,0,,,
01/05/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1006.32,0,0,,,
01/05/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2012.64,0,0,,,
01/05/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,670.89,0,0,,,
01/05/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1341.77,0,0,,,
01/05/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,2683.54,0,0,,,
01/05/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,13,11485.96,0,0,,,
01/05/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/05/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,7,4696.21,0,0,,,
01/05/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1006.32,0,0,,,
01/05/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/05/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,10,8467.03,0,0,,,
01/05/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1006.32,0,0,,,
01/05/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,4,3689.85,0,0,,,
01/05/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/06/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,335.25,0,0,,,
01/06/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/06/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",4,4358.12,0,0,,,
01/06/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,7,7375.29,0,0,,,
01/06/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1092.22,0,0,,,
01/06/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1340.97,0,0,,,
01/06/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1005.72,0,0,,,
01/06/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,8,6704.83,0,0,,,
01/06/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1676.21,0,0,,,
01/06/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,670.49,0,0,,,
01/06/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,2184.45,0,0,,,
01/06/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,2346.7,0,0,,,
01/06/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,670.49,0,0,,,
01/06/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",19,16848.55,0,0,,,
01/06/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3372.41,0,0,,,
01/06/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1005.72,0,0,,,
01/06/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1005.72,0,0,,,
01/06/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,670.49,0,0,,,
01/06/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2011.45,0,0,,,
01/06/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3352.4,0,0,,,
01/06/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,10057.22,0,0,,,
01/06/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/06/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,8,5785.64,0,0,,,
01/06/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1005.72,0,0,,,
01/06/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/06/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,6,5109.61,0,0,,,
01/06/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1005.72,0,0,,,
01/06/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,11,8381.05,0,0,,,
01/06/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2011.44,0,0,,,
01/07/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/07/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2,671.43,0,0,,,
01/07/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/07/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2,2014.24,0,0,,,
01/07/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,10,9735.5,0,0,,,
01/07/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1007.12,0,0,,,
01/07/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,671.42,0,0,,,
01/07/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1007.12,0,0,,,
01/07/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,6,5727.03,0,0,,,
01/07/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,1,335.72,0,0,,,
01/07/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1678.54,0,0,,,
01/07/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1342.84,0,0,,,
01/07/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,671.42,0,0,,,
01/07/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,2349.97,0,0,,,
01/07/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,671.42,0,0,,,
01/07/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",14,12421.2,0,0,,,
01/07/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2349.96,0,0,,,
01/07/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,4,4028.5,0,0,,,
01/07/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,671.42,0,0,,,
01/07/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,2685.67,0,0,,,
01/07/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,5,3692.81,0,0,,,
01/07/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9399.82,0,0,,,
01/07/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/07/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,6,3443.61,0,0,,,
01/07/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1007.12,0,0,,,
01/07/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/07/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,4,4028.49,0,0,,,
01/07/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1007.12,0,0,,,
01/07/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,5,4364.2,0,0,,,
01/07/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1007.12,0,0,,,
01/08/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/08/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",5,2351.85,0,0,,,
01/08/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/08/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,4031.67,0,0,,,
01/08/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,10,10415.19,0,0,,,
01/08/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1094.42,0,0,,,
01/08/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,671.95,0,0,,,
01/08/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1007.92,0,0,,,
01/08/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,4,5039.59,0,0,,,
01/08/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1679.87,0,0,,,
01/08/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1343.91,0,0,,,
01/08/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,671.95,0,0,,,
01/08/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,2188.85,0,0,,,
01/08/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2687.82,0,0,,,
01/08/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,671.95,0,0,,,
01/08/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",20,17806.65,0,0,,,
01/08/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,6,4723.66,0,0,,,
01/08/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1007.92,0,0,,,
01/08/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,671.95,0,0,,,
01/08/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2015.84,0,0,,,
01/08/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,671.95,0,0,,,
01/08/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9071.3,0,0,,,
01/08/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/08/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,2687.82,0,0,,,
01/08/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1007.92,0,0,,,
01/08/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/08/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,7,7136.44,0,0,,,
01/08/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1007.92,0,0,,,
01/08/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,9,7391.45,0,0,,,
01/08/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2015.84,0,0,,,
01/09/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/09/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",3,1006.93,0,0,,,
01/09/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/09/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",4,5034.5,0,0,,,
01/09/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,8,8390.83,0,0,,,
01/09/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1006.9,0,0,,,
01/09/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1342.55,0,0,,,
01/09/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1006.9,0,0,,,
01/09/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,4,3356.34,0,0,,,
01/09/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1759.16,0,0,,,
01/09/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1342.55,0,0,,,
01/09/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1006.9,0,0,,,
01/09/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,2349.45,0,0,,,
01/09/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,671.27,0,0,,,
01/09/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",20,17290.37,0,0,,,
01/09/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,3,2369.44,0,0,,,
01/09/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2,2043.81,0,0,,,
01/09/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2013.8,0,0,,,
01/09/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,671.27,0,0,,,
01/09/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1342.55,0,0,,,
01/09/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3691.96,0,0,,,
01/09/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,13,12418.47,0,0,,,
01/09/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/09/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,2685.1,0,0,,,
01/09/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1006.9,0,0,,,
01/09/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/09/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,7,6712.68,0,0,,,
01/09/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1006.9,0,0,,,
01/09/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,7,5370.16,0,0,,,
01/09/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1006.9,0,0,,,
01/10/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/10/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",3,1677.38,0,0,,,
01/10/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/10/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,3019.25,0,0,,,
01/10/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,6,6038.49,0,0,,,
01/10/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2,2099.33,0,0,,,
01/10/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,670.95,0,0,,,
01/10/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,4,4361.14,0,0,,,
01/10/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,1,335.48,0,0,,,
01/10/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/10/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,670.95,0,0,,,
01/10/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
